Time,Bid,Ask,EUR,BTC,Trade
 6 Jan 14 07:39,698.22584,700.0,1460.50313913,0.247798367704,0
 6 Jan 14 07:49,698.11,700.0,1460.50313913,0.247798367704,0
 6 Jan 14 07:59,699.0,700.0,1460.50313913,0.247798367704,0
 6 Jan 14 08:09,697.9,700.0,1460.50313913,0.247798367704,0
 6 Jan 14 08:19,698.8146,701.5,1460.50313913,0.247798367704,0
 6 Jan 14 08:29,705.46916,708.88,1460.50313913,0.247798367704,0
 6 Jan 14 08:39,708.88,709.0,1460.50313913,0.247798367704,0
 6 Jan 14 08:49,708.9,709.0,1460.50313913,0.247798367704,0
 6 Jan 14 08:59,707.2214,710.0,1460.50313913,0.247798367704,0
 6 Jan 14 09:09,710.89529,712.5,1460.50313913,0.247798367704,0
 6 Jan 14 09:19,716.07927,718.88,1460.50313913,0.247798367704,0
 6 Jan 14 09:29,726.14844,729.8,1460.50313913,0.247798367704,0
 6 Jan 14 09:39,728.56817,730.38414,1460.50313913,0.247798367704,0
 6 Jan 14 09:49,730.34213,731.0,1460.50313913,0.247798367704,0
 6 Jan 14 09:59,732.0,733.5,1460.50313913,0.247798367704,0
 6 Jan 14 10:09,716.18544,723.54616,1460.50313913,0.247798367704,0
 6 Jan 14 10:19,722.01002,727.0,1460.50313913,0.247798367704,0
 6 Jan 14 10:29,726.8456,727.49,1460.50313913,0.247798367704,0
 6 Jan 14 10:40,722.04,723.04,1460.50313913,0.247798367704,0
 6 Jan 14 10:50,723.05,723.18788,1460.50313913,0.247798367704,0
 6 Jan 14 11:00,723.04,725.32611,1460.50313913,0.247798367704,0
 6 Jan 14 11:10,714.73015,716.50882,1460.50313913,0.247798367704,0
 6 Jan 14 11:20,712.24438,715.5806,1460.50313913,0.247798367704,0
 6 Jan 14 11:30,714.52892,714.99,1460.50313913,0.247798367704,0
 6 Jan 14 11:40,705.6877,706.67968,1460.50313913,0.247798367704,0.614909476605
 6 Jan 14 11:50,716.0,716.03894,1025.95910697,0.862707844309,0
 6 Jan 14 12:00,712.65415,715.04107,1025.95910697,0.862707844309,0
 6 Jan 14 12:10,709.5,709.70233,1025.95910697,0.862707844309,0
 6 Jan 14 12:20,700.8526,703.48227,1025.95910697,0.862707844309,0
 6 Jan 14 12:30,701.06538,701.99999,1025.95910697,0.862707844309,0
 6 Jan 14 12:40,690.12521,693.0,1025.95910697,0.862707844309,0
 6 Jan 14 12:50,665.0,670.0,1025.95910697,0.862707844309,1.29300570265
 6 Jan 14 13:00,682.57133,683.0,159.645286199,2.15571354696,-0.503538270047
 6 Jan 14 13:10,648.225,649.80848,503.346072891,1.65217527691,0.774606808595
 6 Jan 14 13:20,668.76403,670.0,0.0,2.42678208551,0
 6 Jan 14 13:30,669.5994,672.9474,0.0,2.42678208551,0
 6 Jan 14 13:39,673.0,673.206,0.0,2.42678208551,0
 6 Jan 14 13:40,678.23153,679.91201,0.0,2.42678208551,-0.626026073103
 6 Jan 14 13:48,692.92,695.0,424.59062138,1.8007560124,0
 6 Jan 14 13:58,697.0,700.0,424.59062138,1.8007560124,-0.65082599446
 6 Jan 14 14:08,700.0,702.88,878.216339518,1.14993001794,0
 6 Jan 14 14:18,693.0,693.08505,878.216339518,1.14993001794,0
 6 Jan 14 14:28,689.97378,690.0,878.216339518,1.14993001794,0
 6 Jan 14 14:38,679.936,680.0,878.216339518,1.14993001794,0.631905934025
 6 Jan 14 14:49,689.11378,689.45808,448.520304382,1.78183595197,0
 6 Jan 14 14:59,690.31,691.97,448.520304382,1.78183595197,0
 6 Jan 14 15:09,691.12441,691.94,448.520304382,1.78183595197,0
 6 Jan 14 15:19,688.0,689.1,448.520304382,1.78183595197,0
 6 Jan 14 15:29,685.88,687.0,448.520304382,1.78183595197,0
 6 Jan 14 15:39,683.9,684.0,448.520304382,1.78183595197,0
 6 Jan 14 15:49,665.08869,667.20363,448.520304382,1.78183595197,0
 6 Jan 14 15:59,655.77019,659.04494,448.520304382,1.78183595197,0.680561031819
 6 Jan 14 16:09,660.0,665.59247,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 16:19,658.21665,660.61577,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 16:29,664.0,667.20013,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 16:39,670.46369,673.80595,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 16:49,667.96704,668.76925,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 16:59,667.95704,669.92,-5.68434188608e-14,2.46239698379,0
 6 Jan 14 17:09,676.32016,678.82,-5.68434188608e-14,2.46239698379,-0.584800987721
 6 Jan 14 17:19,674.55894,674.56894,395.512697584,1.87759599607,0
 6 Jan 14 17:29,674.54159,677.9143,395.512697584,1.87759599607,0
 6 Jan 14 17:39,682.81418,686.21825,395.512697584,1.87759599607,0
 6 Jan 14 17:50,684.77276,685.52204,395.512697584,1.87759599607,0
 6 Jan 14 18:00,693.45432,696.92159,395.512697584,1.87759599607,-0.59898830891
 6 Jan 14 18:10,685.99,688.39318,810.883728027,1.27860768716,0
 6 Jan 14 18:20,678.11,680.61835,810.883728027,1.27860768716,0.546132893622
 6 Jan 14 18:30,683.25,686.6284,439.17565909,1.82474058078,0
 6 Jan 14 18:40,688.0,688.9,439.17565909,1.82474058078,0
 6 Jan 14 18:50,683.3,685.5,439.17565909,1.82474058078,0
 6 Jan 14 19:00,676.41403,679.0,439.17565909,1.82474058078,0
 6 Jan 14 19:10,684.82657,688.2507,439.17565909,1.82474058078,0
 6 Jan 14 19:20,681.41354,684.8206,439.17565909,1.82474058078,0
 6 Jan 14 19:30,683.11198,686.0,439.17565909,1.82474058078,0
 6 Jan 14 19:40,685.0,685.82482,439.17565909,1.82474058078,0
 6 Jan 14 19:50,685.0,685.399,439.17565909,1.82474058078,0
 6 Jan 14 20:00,681.3856,683.51134,439.17565909,1.82474058078,0
 6 Jan 14 20:10,682.0,686.99,439.17565909,1.82474058078,0
 6 Jan 14 20:20,682.86942,687.0,439.17565909,1.82474058078,0
 6 Jan 14 20:31,682.98,687.0,439.17565909,1.82474058078,0
 6 Jan 14 20:41,682.6426,686.04581,439.17565909,1.82474058078,0
 6 Jan 14 20:51,683.01,686.01,439.17565909,1.82474058078,0
 6 Jan 14 21:01,684.26751,684.34409,439.17565909,1.82474058078,0
 6 Jan 14 21:11,687.76384,690.0,439.17565909,1.82474058078,0
 6 Jan 14 21:21,689.47808,692.5,439.17565909,1.82474058078,0
 6 Jan 14 21:31,686.00846,688.77091,439.17565909,1.82474058078,0
 6 Jan 14 21:41,686.29164,687.69833,439.17565909,1.82474058078,0
 6 Jan 14 21:51,680.1,685.96753,439.17565909,1.82474058078,0
 6 Jan 14 22:01,680.01,680.02378,439.17565909,1.82474058078,0
 6 Jan 14 22:11,682.56177,684.8,439.17565909,1.82474058078,0
 6 Jan 14 22:21,684.8,685.457,439.17565909,1.82474058078,0
 6 Jan 14 22:31,686.49,686.5,439.17565909,1.82474058078,0
 6 Jan 14 22:41,684.26306,686.5,439.17565909,1.82474058078,0
 6 Jan 14 22:51,673.01378,675.11378,439.17565909,1.82474058078,0
 6 Jan 14 23:01,675.46559,677.41655,439.17565909,1.82474058078,0
 6 Jan 14 23:11,675.61,677.0,439.17565909,1.82474058078,0
 6 Jan 14 23:21,674.0,674.59,439.17565909,1.82474058078,0
 6 Jan 14 23:31,674.0,675.46559,439.17565909,1.82474058078,0
 6 Jan 14 23:41,671.32131,671.5,439.17565909,1.82474058078,0
 6 Jan 14 23:52,671.0101,671.5,439.17565909,1.82474058078,0
 7 Jan 14 00:02,673.50485,675.18534,439.17565909,1.82474058078,0
 7 Jan 14 00:12,672.0,675.17357,439.17565909,1.82474058078,0
 7 Jan 14 00:22,675.16357,675.17534,439.17565909,1.82474058078,0
 7 Jan 14 00:32,675.16357,675.18534,439.17565909,1.82474058078,0
 7 Jan 14 00:42,672.0,673.49898,439.17565909,1.82474058078,0
 7 Jan 14 00:52,673.52311,676.86057,439.17565909,1.82474058078,0
 7 Jan 14 01:02,678.46,680.88137,439.17565909,1.82474058078,0
 7 Jan 14 01:12,675.81768,682.55411,439.17565909,1.82474058078,0
 7 Jan 14 01:22,685.87269,687.58995,439.17565909,1.82474058078,0
 7 Jan 14 01:32,683.001,685.80306,439.17565909,1.82474058078,0
 7 Jan 14 01:42,685.82306,687.53249,439.17565909,1.82474058078,0
 7 Jan 14 01:52,689.24618,690.95414,439.17565909,1.82474058078,0
 7 Jan 14 02:02,689.24018,692.68638,439.17565909,1.82474058078,0
 7 Jan 14 02:12,690.0,692.68638,439.17565909,1.82474058078,0
 7 Jan 14 02:23,693.49469,694.41291,439.17565909,1.82474058078,0
 7 Jan 14 02:33,694.63592,697.13,439.17565909,1.82474058078,-0.564695794531
 7 Jan 14 02:43,692.63449,696.09766,831.433641844,1.26004478625,0
 7 Jan 14 02:53,690.0,693.0,831.433641844,1.26004478625,0
 7 Jan 14 03:03,689.0,693.0,831.433641844,1.26004478625,0
 7 Jan 14 03:13,687.44319,689.0,831.433641844,1.26004478625,0
 7 Jan 14 03:23,689.0,693.0,831.433641844,1.26004478625,0
 7 Jan 14 03:33,687.44319,693.0,831.433641844,1.26004478625,0
 7 Jan 14 03:43,687.44319,693.0,831.433641844,1.26004478625,0
 7 Jan 14 03:53,687.44319,694.36089,831.433641844,1.26004478625,0
 7 Jan 14 04:03,687.45218,690.88944,831.433641844,1.26004478625,0
 7 Jan 14 04:13,688.78732,689.0,831.433641844,1.26004478625,0
 7 Jan 14 04:24,688.78732,689.0,831.433641844,1.26004478625,0
 7 Jan 14 04:34,689.0,692.23125,831.433641844,1.26004478625,0
 7 Jan 14 04:44,689.0,690.0,831.433641844,1.26004478625,0
 7 Jan 14 04:54,683.01,687.0,831.433641844,1.26004478625,0
 7 Jan 14 05:04,683.01,688.78132,831.433641844,1.26004478625,0
 7 Jan 14 05:14,683.01,688.78132,831.433641844,1.26004478625,0
 7 Jan 14 05:24,683.69266,687.10882,831.433641844,1.26004478625,0
 7 Jan 14 05:34,685.02,687.12237,831.433641844,1.26004478625,0
 7 Jan 14 05:44,687.1243,688.4571,831.433641844,1.26004478625,0
 7 Jan 14 05:54,683.3347,686.74132,831.433641844,1.26004478625,0
 7 Jan 14 06:04,683.31876,686.73535,831.433641844,1.26004478625,0
 7 Jan 14 06:14,683.31281,686.72937,831.433641844,1.26004478625,0
 7 Jan 14 06:24,683.31281,686.72937,831.433641844,1.26004478625,0
 7 Jan 14 06:35,684.47897,686.18504,831.433641844,1.26004478625,0
 7 Jan 14 06:45,682.77118,684.47897,831.433641844,1.26004478625,0
 7 Jan 14 06:55,680.1,681.06767,831.433641844,1.26004478625,0.530380612793
 7 Jan 14 07:05,676.0,677.0,470.208553676,1.79042539904,0
 7 Jan 14 07:15,666.0,667.0,470.208553676,1.79042539904,0
 7 Jan 14 07:25,669.21867,671.0,470.208553676,1.79042539904,0
 7 Jan 14 07:35,670.88087,674.23528,470.208553676,1.79042539904,0
 7 Jan 14 07:45,672.55306,673.23518,470.208553676,1.79042539904,0
 7 Jan 14 07:55,673.0,674.21353,470.208553676,1.79042539904,0
 7 Jan 14 08:05,674.19353,674.22353,470.208553676,1.79042539904,0
 7 Jan 14 08:15,673.0,674.18353,470.208553676,1.79042539904,0
 7 Jan 14 08:25,672.0,674.21765,470.208553676,1.79042539904,0
 7 Jan 14 08:35,672.53547,674.22353,470.208553676,1.79042539904,0
 7 Jan 14 08:45,672.52377,674.22353,470.208553676,1.79042539904,0
 7 Jan 14 08:55,672.51791,675.8805,470.208553676,1.79042539904,0
 7 Jan 14 09:05,674.19418,677.56515,470.208553676,1.79042539904,0
 7 Jan 14 09:15,677.0,679.0,470.208553676,1.79042539904,0
 7 Jan 14 09:25,679.0,679.99,470.208553676,1.79042539904,0
 7 Jan 14 09:36,680.0,681.0736,470.208553676,1.79042539904,0
 7 Jan 14 09:46,680.0,682.04,470.208553676,1.79042539904,0
 7 Jan 14 09:56,680.1,682.04,470.208553676,1.79042539904,0
 7 Jan 14 10:06,680.03,681.99,470.208553676,1.79042539904,0
 7 Jan 14 10:16,679.42866,681.99,470.208553676,1.79042539904,0
 7 Jan 14 10:26,679.0,679.42866,470.208553676,1.79042539904,0
 7 Jan 14 10:36,679.0,681.12215,470.208553676,1.79042539904,0
 7 Jan 14 10:46,677.72758,679.8,470.208553676,1.79042539904,0
 7 Jan 14 10:56,674.21,676.0,470.208553676,1.79042539904,0
 7 Jan 14 11:06,671.2,673.04822,470.208553676,1.79042539904,0
 7 Jan 14 11:16,671.312,672.49,470.208553676,1.79042539904,0
 7 Jan 14 11:26,663.55282,665.05282,470.208553676,1.79042539904,0.565928415722
 7 Jan 14 11:36,671.70828,673.09909,93.8362648815,2.35635381476,0
 7 Jan 14 11:46,670.43,672.3,93.8362648815,2.35635381476,0
 7 Jan 14 11:56,669.0,669.08102,93.8362648815,2.35635381476,0
 7 Jan 14 12:06,665.74646,668.99999,93.8362648815,2.35635381476,0
 7 Jan 14 12:16,671.0,673.0,93.8362648815,2.35635381476,0
 7 Jan 14 12:26,660.59486,663.59486,93.8362648815,2.35635381476,0
 7 Jan 14 12:36,658.78005,662.99,93.8362648815,2.35635381476,0
 7 Jan 14 12:47,661.0,662.99,93.8362648815,2.35635381476,0
 7 Jan 14 12:57,656.21693,657.8583,93.8362648815,2.35635381476,0
 7 Jan 14 13:07,647.99105,650.0,93.8362648815,2.35635381476,0
 7 Jan 14 13:17,626.54129,629.67399,93.8362648815,2.35635381476,0
 7 Jan 14 13:27,653.40683,655.03465,93.8362648815,2.35635381476,0
 7 Jan 14 13:37,640.68557,643.889,93.8362648815,2.35635381476,0
 7 Jan 14 13:47,650.0,651.93764,93.8362648815,2.35635381476,0
 7 Jan 14 13:57,653.5795,655.21427,93.8362648815,2.35635381476,0
 7 Jan 14 14:07,655.19,655.20427,93.8362648815,2.35635381476,0
 7 Jan 14 14:17,652.001,653.0,93.8362648815,2.35635381476,0
 7 Jan 14 14:27,651.93016,652.7105,93.8362648815,2.35635381476,0
 7 Jan 14 14:37,650.11,651.8,93.8362648815,2.35635381476,0
 7 Jan 14 14:47,646.0,647.0,93.8362648815,2.35635381476,0
 7 Jan 14 14:57,635.81577,639.0,93.8362648815,2.35635381476,0
 7 Jan 14 15:07,643.75357,646.96233,93.8362648815,2.35635381476,0
 7 Jan 14 15:17,645.01,646.97354,93.8362648815,2.35635381476,0
 7 Jan 14 15:27,649.09675,650.72571,93.8362648815,2.35635381476,0
 7 Jan 14 15:37,652.36684,654.49,93.8362648815,2.35635381476,0
 7 Jan 14 15:48,655.0,655.09061,93.8362648815,2.35635381476,0
 7 Jan 14 15:58,659.97001,660.52639,93.8362648815,2.35635381476,0
 7 Jan 14 16:08,668.0,668.88,93.8362648815,2.35635381476,0
 7 Jan 14 16:18,659.97001,660.0,93.8362648815,2.35635381476,0
 7 Jan 14 16:28,655.54,655.8442,93.8362648815,2.35635381476,0
 7 Jan 14 16:38,659.0,659.01,93.8362648815,2.35635381476,0
 7 Jan 14 16:48,658.71274,659.0,93.8362648815,2.35635381476,0
 7 Jan 14 16:58,656.0,658.697,93.8362648815,2.35635381476,0
 7 Jan 14 17:08,664.91018,666.689,93.8362648815,2.35635381476,0
 7 Jan 14 17:18,664.91018,665.98,93.8362648815,2.35635381476,0
 7 Jan 14 17:28,661.59062,661.59638,93.8362648815,2.35635381476,0
 7 Jan 14 17:38,661.59638,663.23965,93.8362648815,2.35635381476,0
 7 Jan 14 17:48,657.0,661.57485,93.8362648815,2.35635381476,0
 7 Jan 14 17:58,651.0,653.53083,93.8362648815,2.35635381476,0
